sender,recipient,amount_eth,risk
0x0C67D7,0x076F58,123.7176,high-risk
0x0BFB16,0x075F56,56.7403,high-risk
0x090073,0x08C90D,134.4378,high-risk
0x06D095,0x07653C,138.3488,high-risk
0x098C21,0x0D6DE8,40.0209,high-risk
0x082FAD,0x0495F5,79.2886,high-risk
0x0AA095,0x0309CF,112.8219,high-risk
0x09B27E,0x033121,144.5347,high-risk
0x0C4ABA,0x0E8DB9,66.0693,high-risk
0x0213EF,0x0A2B48,57.7056,high-risk
0x064DF1,0x048C16,76.079,high-risk
0x0342FB,0x026091,128.7466,high-risk
0x05116E,0x09EB6D,89.3597,high-risk
0x007EAE,0x08E56C,76.0041,high-risk
0x045DC3,0x039A75,87.8689,high-risk
0x08F2D0,0x01DA91,92.3915,high-risk
0x087C54,0x0B91C6,44.0635,high-risk
0x044839,0x0905E5,54.3413,high-risk
0x045947,0x071827,88.7334,high-risk
0x05B5A2,0x0B44E8,66.0063,high-risk
0x08E5F3,0x00399E,67.9569,high-risk
0x096647,0x0A804E,80.8119,high-risk
0x047423,0x00AECA,130.4684,high-risk
0x0AFA24,0x01BA80,84.1888,high-risk
0x041E1A,0x0785AF,113.5905,high-risk
0x03DE62,0x053B88,95.5493,high-risk
0x074236,0x02A1A9,97.8447,high-risk
0x0B0A06,0x0BD502,95.9386,high-risk
0x0E0380,0x0ACA72,90.5425,high-risk
0x0059D1,0x00BB87,31.0301,high-risk
0x0DB4D4,0x0F40D9,106.7745,high-risk
0x0BC851,0x0471CC,105.747,high-risk
0x01A6DF,0x037208,100.3551,high-risk
0x0B7A5B,0x04B258,114.8476,high-risk
0x0652EC,0x021605,46.3469,high-risk
0x06A053,0x03B337,135.9863,high-risk
0x02742D,0x0464B9,90.9015,high-risk
0x0469A7,0x0E9A4C,81.6258,high-risk
0x06BF05,0x05F93D,28.0485,high-risk
0x01F077,0x0F26DA,35.8328,high-risk
0x0789A6,0x0DF809,60.8577,high-risk
0x015147,0x068BED,120.4206,high-risk
0x0AA959,0x0E3EA3,126.7689,high-risk
0x087B9E,0x0BE16B,37.0201,high-risk
0x0CFBA7,0x0DAC70,53.4563,high-risk
0x0B27C7,0x08C008,87.6433,high-risk
0x00329C,0x0F0FFF,126.0043,high-risk
0x0BE023,0x03FF68,104.5787,high-risk
0x06D16F,0x00CDE9,56.4917,high-risk
0x0581FA,0x01CAA4,146.7974,high-risk
0x00E7C9,0x0DA83E,80.5646,high-risk
0x039F9C,0x076B1D,39.613,high-risk
0x0539C5,0x00F801,129.4635,high-risk
0x09AEAA,0x0BF68D,111.8221,high-risk
0x0578E4,0x0ABC6E,113.1277,high-risk
0x05F05B,0x065E7C,90.0003,high-risk
0x08F5AB,0x05013A,75.1809,high-risk
0x08E3E5,0x0A9F57,68.4202,high-risk
0x01F910,0x0D896F,116.8811,high-risk
0x05497B,0x023FA5,34.3189,high-risk
0x0100F9,0x07DE7D,68.8295,high-risk
0x00CDAE,0x0787F2,32.7335,high-risk
0x0CB127,0x082DF2,77.8415,high-risk
0x0CE0C2,0x0D0CF3,134.8945,high-risk
0x0E039F,0x076ACA,43.5462,high-risk
0x0707B8,0x065C10,34.8204,high-risk
0x0AE9CE,0x06C72E,60.5512,high-risk
0x0BCED0,0x0A638C,123.4999,high-risk
0x05ACF3,0x08F40D,112.3072,high-risk
0x0246C7,0x0614C7,32.1335,high-risk
0x01CF0E,0x0A0C75,88.7663,high-risk
0x098D6D,0x0B6E64,86.4174,high-risk
0x0E1EEF,0x0BFB15,61.9499,high-risk
0x00EBEB,0x0D34BC,127.0681,high-risk
0x0C1BBE,0x0B77E1,70.5996,high-risk
0x042906,0x0D2B13,97.4891,high-risk
0x0E77B8,0x08B6CF,95.3322,high-risk
0x04BDA9,0x01B74A,109.4446,high-risk
0x093511,0x02D834,75.6353,high-risk
0x0E533C,0x01E8D6,115.1169,high-risk
0x03D2BA,0x09D938,25.0309,high-risk
0x0285B6,0x05646E,124.9469,high-risk
0x02086D,0x0EB4D1,30.46,high-risk
0x0D8D33,0x095675,116.248,high-risk
0x05633B,0x0AD282,109.1536,high-risk
0x0A397A,0x0A8052,93.9782,high-risk
0x0A50FA,0x0D0674,43.9307,high-risk
0x0176AC,0x0B8AD9,47.7905,high-risk
0x051D52,0x0B0151,50.9253,high-risk
0x0BAC03,0x008936,139.4441,high-risk
0x0BD547,0x0C7AB2,128.6474,high-risk
0x093F8A,0x0DEFF9,146.9757,high-risk
0x0C93B3,0x01C7DF,114.7245,high-risk
0x0EFE80,0x06FA64,96.3475,high-risk
0x01D22E,0x097E7C,77.9476,high-risk
0x01F2AD,0x04101C,104.7391,high-risk
0x0463C4,0x03D0B8,46.5557,high-risk
0x0DC454,0x0A65BF,143.391,high-risk
0x004C22,0x0C51B7,36.1211,high-risk
0x0D0563,0x08C7D4,136.4621,high-risk
0x0345E2,0x03C0F3,48.8508,high-risk
0x0C274A,0x0D9E0A,36.9505,high-risk
0x051A42,0x0ACF22,57.6133,high-risk
0x087C3E,0x0ED798,121.9171,high-risk
0x07DB46,0x07D5B2,26.3972,high-risk
0x0AE391,0x090D75,138.0788,high-risk
0x0A8057,0x042439,132.4376,high-risk
0x0F3FC5,0x01F237,129.9312,high-risk
0x08B176,0x06470A,109.3849,high-risk
0x06C867,0x0A53C3,139.5418,high-risk
0x0C0D7F,0x092316,87.8868,high-risk
0x06F147,0x0B7BB9,137.2269,high-risk
0x073B89,0x032704,60.6795,high-risk
0x05E861,0x011BC9,81.9994,high-risk
0x0E10D8,0x0A553F,41.2163,high-risk
0x06F6AC,0x0E1C8B,129.0652,high-risk
0x0D76CA,0x08EA25,136.6586,high-risk
0x0C2465,0x05A186,70.9034,high-risk
0x09C380,0x0EA31E,116.5019,high-risk
0x061714,0x09801F,148.7443,high-risk
0x08DBC7,0x085F26,144.8499,high-risk
0x0E4042,0x0C7F68,35.255,high-risk
0x05FF5B,0x082B9F,64.0185,high-risk
0x053A26,0x024390,101.9882,high-risk
0x09693C,0x0AD073,48.6725,high-risk
0x088134,0x0894C2,85.2431,high-risk
0x061641,0x048CCD,27.5035,high-risk
0x09E1A9,0x0A2CD3,127.7098,high-risk
0x0E3CB2,0x09B137,122.5646,high-risk
0x07F040,0x067553,89.2273,high-risk
0x071442,0x03A1D9,36.2007,high-risk
0x0576C9,0x0CDEA4,53.1162,high-risk
0x0BA554,0x0F112E,47.5606,high-risk
0x098713,0x0C3EA8,111.1785,high-risk
0x0855D4,0x00F393,144.2875,high-risk
0x013CC7,0x0783EC,39.5296,high-risk
0x074DD4,0x04E205,65.8036,high-risk
0x0C1417,0x0E6CA5,64.09,high-risk
0x064BD4,0x057E7F,149.1148,high-risk
0x0E638B,0x0CB1A4,65.2526,high-risk
0x015FDA,0x0253F4,113.2712,high-risk
0x0D9C14,0x02950A,84.013,high-risk
0x000843,0x0B273D,146.9531,high-risk
0x02F3F0,0x0BBD08,86.1266,high-risk
0x0DD329,0x08D358,82.4626,high-risk
0x0BC435,0x074CFC,58.249,high-risk
0x0CC808,0x025DF4,132.6129,high-risk
0x02939A,0x01EE4B,43.1741,high-risk
0x05A13B,0x088B37,104.3979,high-risk
0x089E4D,0x05DD7A,74.0575,high-risk
0x0D00F6,0x044890,142.041,high-risk
0x04FBE2,0x0BC02D,106.8898,high-risk
0x05EE7F,0x07A9A5,142.4373,high-risk
0x08A430,0x0D0243,28.1694,high-risk
0x0BD44E,0x0724CD,102.3497,high-risk
0x0D25F3,0x0DC87B,31.8078,high-risk
0x00EAE4,0x063043,103.4236,high-risk
0x0D9974,0x05D9A9,50.4209,high-risk
0x0BF499,0x0B2779,44.2845,high-risk
0x09931B,0x07D4D3,109.6194,high-risk
0x03BAAB,0x0752DD,46.2805,high-risk
0x0A919B,0x0AC6D8,138.1066,high-risk
0x01EC45,0x00C3F7,37.6746,high-risk
0x018383,0x07D5DC,104.1632,high-risk
0x0C88CF,0x0833D3,129.4792,high-risk
0x041528,0x009CE5,138.8418,high-risk
0x07D1BE,0x02BF2A,98.2316,high-risk
0x0C5894,0x020A10,37.65,high-risk
0x06165A,0x0F0F8E,106.5543,high-risk
0x055E25,0x052725,103.9543,high-risk
0x0B8DB9,0x02564C,68.3968,high-risk
0x0E8400,0x04BD6A,104.9067,high-risk
0x006A30,0x0DE9B1,135.331,high-risk
0x01ED9C,0x0760C9,149.4093,high-risk
0x07407C,0x0BECA6,142.8252,high-risk
0x03DC97,0x067345,89.466,high-risk
0x092ACD,0x037E73,130.7843,high-risk
0x01731C,0x0AA9FA,83.9408,high-risk
0x01A0E3,0x056F21,28.2575,high-risk
0x01D8FC,0x04C903,61.6152,high-risk
0x0468C0,0x0C07D4,33.3432,high-risk
0x083E4F,0x0379F9,58.8296,high-risk
0x0D8E20,0x09370E,57.8335,high-risk
0x015087,0x0A3D3A,124.8603,high-risk
0x03B094,0x09B7F0,115.2031,high-risk
0x03364B,0x01E154,78.3908,high-risk
0x04F206,0x0686F6,76.6732,high-risk
0x05FDC6,0x056DE1,107.6731,high-risk
0x023011,0x0560FF,87.206,high-risk
0x027914,0x0A93E1,62.7684,high-risk
0x0C05BD,0x08AEE9,128.3891,high-risk
0x0745A4,0x0DF7BA,94.2263,high-risk
0x09059A,0x03CC23,81.8708,high-risk
0x0DF96C,0x0BECCC,66.5732,high-risk
0x0AFCD8,0x0CACAF,85.7762,high-risk
0x0D8751,0x026F46,88.0786,high-risk
0x000737,0x050689,87.7359,high-risk
0x093D29,0x02A816,123.7386,high-risk
0x0DD382,0x08B87A,126.9898,high-risk
0x08076A,0x08C959,133.6326,high-risk
0x086CA3,0x06E75C,140.0911,high-risk
0x077CDC,0x0C3C29,43.4544,high-risk
0x0B6215,0x016F67,71.8188,high-risk
0x0744A6,0x006D82,141.8951,high-risk
0x0F3819,0x049BA4,149.4351,high-risk
0x00D3EF,0x08BECB,65.8925,high-risk
0x04864A,0x0523EE,85.6015,high-risk
0x0C62A4,0x0E3D26,139.469,high-risk
0x088AC0,0x0BFC8F,131.1892,high-risk
0x091425,0x03DE56,105.4776,high-risk
0x07D0C8,0x071892,125.9138,high-risk
0x0CAB18,0x09D544,57.3738,high-risk
0x03D6AD,0x0B4F46,39.733,high-risk
0x074581,0x006E2C,145.2036,high-risk
0x07CCCD,0x052AFD,86.3331,high-risk
0x032B96,0x074B95,62.2396,high-risk
0x03FDEA,0x0BC7E6,139.9218,high-risk
0x0B7A2D,0x07496B,95.697,high-risk
0x072BE7,0x02344A,45.9248,high-risk
0x00B224,0x0CFB3D,108.1277,high-risk
0x09B232,0x09EB4E,75.3715,high-risk
0x06B374,0x0211B7,112.7181,high-risk
0x0A4262,0x0463D9,145.1122,high-risk
0x063C26,0x019F6A,43.7044,high-risk
0x0EC760,0x0D7E83,74.8126,high-risk
0x0098E0,0x06C4CD,84.8264,high-risk
0x008D54,0x0B350B,140.522,high-risk
0x0F2D5D,0x07754A,32.0945,high-risk
0x099261,0x009BDB,99.735,high-risk
0x0D0CEA,0x0A7AF0,113.7947,high-risk
0x04277E,0x02D9DF,70.828,high-risk
0x001B1F,0x0B70DA,144.0897,high-risk
0x09FCA8,0x05E10A,111.8031,high-risk
0x072182,0x08F8DD,119.5623,high-risk
0x046B1F,0x0F3A2A,106.3169,high-risk
0x01296D,0x017B53,136.2723,high-risk
0x0806F0,0x098D93,118.7362,high-risk
0x0F121F,0x04047F,64.0848,high-risk
0x0E79CF,0x07A538,121.1471,high-risk
0x00BA06,0x0DD316,32.4967,high-risk
0x0D93A8,0x0EB78B,133.8782,high-risk
0x02556F,0x015775,115.1786,high-risk
0x037962,0x0365C5,65.9863,high-risk
0x0BB785,0x0A823D,57.15,high-risk
0x088A98,0x0987A3,32.6711,high-risk
0x054F75,0x092CAE,54.1633,high-risk
0x09C523,0x071762,99.2282,high-risk
0x01EFE0,0x03A994,53.0558,high-risk
0x026CF3,0x05B674,89.0339,high-risk
0x06D5F9,0x03BF4D,69.7411,high-risk
0x05C61F,0x001E1A,147.1993,high-risk
0x026D5D,0x04914F,143.3987,high-risk
0x0AE4D2,0x047EDA,42.3752,high-risk
0x010CC8,0x042274,119.3597,high-risk
0x0B20EA,0x04AD32,44.8829,high-risk
0x07EF80,0x0E41BC,70.0081,high-risk
0x0CC8A6,0x0F033B,80.5108,high-risk
0x0DB6FB,0x05D989,91.2018,high-risk
0x031224,0x0CC04D,127.0298,high-risk
0x018D57,0x06C6B3,104.3584,high-risk
0x0962ED,0x04140D,112.4282,high-risk
0x09DA75,0x0B5EBF,37.9527,high-risk
0x033260,0x032395,78.4707,high-risk
0x08BB9C,0x029B0C,32.781,high-risk
0x0CD536,0x06E2AB,104.1737,high-risk
0x03605C,0x0BFBD9,78.4099,high-risk
0x00E9AE,0x037E5D,46.5458,high-risk
0x05445F,0x04D60B,68.5456,high-risk
0x0C03D9,0x0DD41F,52.4824,high-risk
0x02A71D,0x05D3B6,108.1155,high-risk
0x071FA2,0x0274B0,60.1331,high-risk
0x0E1E72,0x0990F1,75.8887,high-risk
0x020DC6,0x0AF168,48.4082,high-risk
0x080620,0x00E99D,30.9438,high-risk
0x0A79FA,0x037AEB,31.7035,high-risk
0x050453,0x090AE4,84.1123,high-risk
0x09FFA0,0x00B580,27.4057,high-risk
0x06665A,0x0591FB,95.1262,high-risk
0x069C5D,0x02F908,119.8847,high-risk
0x03C6B7,0x0BA219,138.2886,high-risk
0x0992A5,0x04D87A,122.5957,high-risk
0x0E0119,0x017DC2,111.8794,high-risk
0x0276FF,0x084BC8,146.5151,high-risk
0x038ABC,0x0A1415,99.8548,high-risk
0x069DA8,0x000B63,44.7192,high-risk
0x05D35C,0x01B775,106.6443,high-risk
0x0D37DF,0x037FE1,109.3431,high-risk
0x0E0599,0x0E47D9,93.7089,high-risk
0x016990,0x0B55C7,113.1413,high-risk
0x0836D7,0x0A50BD,94.0112,high-risk
0x01971B,0x026F98,80.6458,high-risk
0x08DC0E,0x0C77B0,141.7191,high-risk
0x0DEF8B,0x0BF215,130.3546,high-risk
0x06E79F,0x0AB7AA,90.4968,high-risk
0x01ED6A,0x050930,124.8096,high-risk
0x05E641,0x0E5B01,101.1546,high-risk
0x06CB8C,0x053783,124.5056,high-risk
0x0083DF,0x0320C8,112.0306,high-risk
0x097502,0x0C1D97,86.3067,high-risk
0x0DC036,0x0E4DFF,117.9413,high-risk
0x0603B2,0x06BF68,78.5359,high-risk
0x01C75A,0x0997DA,131.3102,high-risk
0x0DF727,0x0EF0F4,45.1657,high-risk
0x092CA4,0x0A2089,137.9155,high-risk
0x019C01,0x0645A4,120.9242,high-risk
0x000644,0x0EF9E5,53.714,high-risk
0x071C28,0x015765,32.7386,high-risk
0x01917F,0x059B04,110.1974,high-risk
0x04410F,0x054A0A,98.6048,high-risk
0x06998C,0x06BA45,54.5529,high-risk
0x0896BF,0x0D0753,111.4607,high-risk
0x02186E,0x0CA8A1,50.6017,high-risk
0x0C9458,0x0BC653,144.4046,high-risk
0x0ACBFC,0x0832F4,147.2958,high-risk
0x0DFB87,0x019E78,76.6399,high-risk
0x0EDCF7,0x009290,133.4841,high-risk
0x087D85,0x03B566,74.4081,high-risk
0x02B557,0x076CD6,44.0037,high-risk
0x05B7C4,0x097338,51.1549,high-risk
0x08E11B,0x011FCA,43.7713,high-risk
0x090470,0x0F02C5,31.9978,high-risk
0x02C9DD,0x013D8A,121.1272,high-risk
0x0BE964,0x03ACB9,120.5899,high-risk
0x006ABC,0x03186B,85.2142,high-risk
0x00D8E1,0x03FA38,34.0853,high-risk
0x031765,0x03C4F5,39.6345,high-risk
0x096130,0x086ADB,134.8333,high-risk
0x0B34B2,0x03929D,52.6861,high-risk
0x0E4589,0x037183,107.9778,high-risk
0x0664AA,0x047D8E,99.1882,high-risk
0x0C36BF,0x065AFF,78.8427,high-risk
0x03046F,0x053A0D,34.0943,high-risk
0x0CA91B,0x0F28F8,47.5071,high-risk
0x0177E0,0x0C143A,57.0999,high-risk
0x01A4F8,0x0280EB,58.5839,high-risk
0x03426E,0x025CD7,85.4174,high-risk
0x04F5EA,0x0630F5,101.8875,high-risk
0x090D16,0x0C31E6,33.1959,high-risk
0x072BE8,0x04CB35,55.7067,high-risk
0x00582A,0x08D41D,70.7134,high-risk
0x038CEA,0x0AF65D,128.0074,high-risk
0x048BE9,0x0D4ABA,145.2587,high-risk
0x0AABD1,0x019948,80.3566,high-risk
0x076917,0x0A5515,26.4352,high-risk
0x046A3A,0x0D714C,138.8316,high-risk
0x03CCC0,0x0DCD95,70.5099,high-risk
0x060411,0x053F01,131.2471,high-risk
0x01BD10,0x0593A7,85.4305,high-risk
0x0BE6C3,0x05DFB0,148.4069,high-risk
0x0EA571,0x07D4AE,55.8507,high-risk
0x056820,0x030D79,117.0944,high-risk
0x089E8C,0x003D06,56.4035,high-risk
0x026CD6,0x0E3DC8,75.0473,high-risk
0x04C1D1,0x0D540E,43.6843,high-risk
0x08FB5B,0x07CCE2,149.1958,high-risk
0x0BC18C,0x047C87,46.2566,high-risk
0x0944B5,0x051033,130.662,high-risk
0x0B037A,0x0C2F57,27.3367,high-risk
0x08F56D,0x02025D,36.8047,high-risk
0x082C8E,0x0D267D,126.3295,high-risk
0x09D8F7,0x0884BD,63.0992,high-risk
0x02DA7F,0x0B32D6,40.2793,high-risk
0x0D6DA7,0x0CA876,133.5438,high-risk
0x01AD2C,0x063B23,47.3445,high-risk
0x017397,0x047560,33.0197,high-risk
0x05AF8E,0x0F2EB3,94.6707,high-risk
0x0D4939,0x0EB183,141.1837,high-risk
0x033BB0,0x0E735D,89.0693,high-risk
0x091B8C,0x095BFB,146.9595,high-risk
0x075BCA,0x0D5FBF,48.2042,high-risk
0x0063A1,0x0E0CEE,65.0182,high-risk
0x0F2954,0x049D9D,31.3282,high-risk
0x00B20C,0x0E6AF8,137.5424,high-risk
0x061E12,0x0B0D65,34.0628,high-risk
0x0E0D5C,0x02D416,27.4994,high-risk
0x09202A,0x0D66B1,148.9748,high-risk
0x087B78,0x08A6DE,63.184,high-risk
0x09AE71,0x0BA0D8,62.6046,high-risk
0x020E07,0x03C6E9,73.8901,high-risk
0x0C0A3F,0x0C2F78,74.2694,high-risk
0x0CC48A,0x0C4F4A,60.1317,high-risk
0x05A6E9,0x076F2C,102.7985,high-risk
0x033298,0x057EF2,148.9256,high-risk
0x055C94,0x07BC47,83.9808,high-risk
0x03555F,0x0BC542,36.6856,high-risk
0x079201,0x02313D,96.6784,high-risk
0x01C880,0x0249BA,64.5638,high-risk
0x0BDE62,0x0BF10B,63.0211,high-risk
0x05E1D0,0x0C382C,51.1944,high-risk
0x0B3C2D,0x07082A,138.2306,high-risk
0x0D167D,0x0D814F,131.6541,high-risk
0x0B799B,0x0D16D1,104.7556,high-risk
0x089472,0x0C4E2E,149.4571,high-risk
0x08E96C,0x08B157,137.5517,high-risk
0x001785,0x00B769,126.7894,high-risk
0x0AE656,0x025550,106.6869,high-risk
0x013028,0x030BDA,107.5531,high-risk
0x03309A,0x08476D,138.5958,high-risk
0x0488F2,0x036676,104.1168,high-risk
0x03A8E9,0x05099B,85.3638,high-risk
0x002B9E,0x074CBE,27.4031,high-risk
0x02C640,0x035E64,40.3625,high-risk
0x0875F1,0x0AD990,93.7103,high-risk
0x0408AF,0x03AD5E,68.2995,high-risk
0x08F4AC,0x0A28D4,25.0476,high-risk
0x09F9F0,0x0714CC,134.4981,high-risk
0x0E2D19,0x0A4F0E,38.1448,high-risk
0x0AE109,0x082625,133.7332,high-risk
0x006206,0x05EF5A,127.2747,high-risk
0x0F2D3C,0x011D0F,50.0114,high-risk
0x0549C4,0x00453A,125.569,high-risk
0x0ADACB,0x0CD3BF,54.9735,high-risk
0x0C4054,0x03D6D5,37.8397,high-risk
0x0E6B77,0x078121,26.0254,high-risk
0x0BBB7E,0x0AE1D1,54.8635,high-risk
0x03D71F,0x09BAFF,58.6208,high-risk
0x0214F1,0x09BC61,48.9587,high-risk
0x0568D5,0x09C64F,113.1973,high-risk
0x05908A,0x012D3A,80.5633,high-risk
0x0B7640,0x0284B8,145.2099,high-risk
0x0C35A3,0x0A7761,40.2756,high-risk
0x0F2CAC,0x0258A4,115.6242,high-risk
0x088004,0x06D207,37.8314,high-risk
0x0A9056,0x004169,103.9764,high-risk
0x04DAB4,0x019506,83.7493,high-risk
0x0E4FE8,0x09F66E,50.7191,high-risk
0x0DFAB2,0x085F00,53.1594,high-risk
0x081CE3,0x081C86,60.3794,high-risk
0x01F019,0x06E747,70.8417,high-risk
0x0BB374,0x02CC6A,149.5825,high-risk
0x02B05B,0x042C02,138.6439,high-risk
0x03922E,0x019032,122.7753,high-risk
0x02A5D5,0x0BEBB3,130.8283,high-risk
0x037214,0x014ABA,140.4712,high-risk
0x069082,0x040711,46.6294,high-risk
0x0DEB2C,0x049329,65.7693,high-risk
0x03C343,0x021B5A,59.625,high-risk
0x04C7A4,0x03FCEA,124.404,high-risk
0x0A9284,0x04FD44,60.9579,high-risk
0x0D8734,0x0EB318,116.7803,high-risk
0x0C9507,0x046250,126.2152,high-risk
0x019E51,0x0EDBB7,101.4534,high-risk
0x0F2184,0x06508C,100.7813,high-risk
0x00D776,0x095384,90.453,high-risk
0x0BC922,0x05D047,101.7635,high-risk
0x098EC7,0x025743,60.8523,high-risk
0x0DDDC8,0x0BA630,124.3606,high-risk
0x06BECE,0x0C092C,112.7147,high-risk
0x072409,0x0D16E8,66.4297,high-risk
0x05D481,0x0BCEC3,39.7749,high-risk
0x0F2CD5,0x0771B3,132.2714,high-risk
0x071CE7,0x086FA4,34.2265,high-risk
0x0D2A4A,0x06702B,61.6948,high-risk
0x017B3F,0x0CE313,30.065,high-risk
0x003E9B,0x05E452,59.1287,high-risk
0x087CEF,0x06465A,78.8308,high-risk
0x02DBB3,0x02DE71,28.5526,high-risk
0x07A2BE,0x008D2D,131.5075,high-risk
0x0BD044,0x0C7A2A,29.3722,high-risk
0x02DF96,0x0BE553,29.1085,high-risk
0x008630,0x0E2047,125.5444,high-risk
0x0A92CC,0x0A7EC4,44.7641,high-risk
0x04CBE7,0x04CC25,79.0098,high-risk
0x05EC4E,0x0CA9C9,30.4642,high-risk
0x01F6C0,0x0B9795,101.5968,high-risk
0x099F11,0x0EB45D,60.0093,high-risk
0x0481D4,0x096786,29.1299,high-risk
0x045384,0x05A77B,32.8669,high-risk
0x029F46,0x0918FD,148.5769,high-risk
0x09CC6F,0x08533D,120.5762,high-risk
0x086A18,0x0B9872,85.0997,high-risk
0x060977,0x0A28DB,74.6672,high-risk
0x062AE7,0x0A896D,113.6315,high-risk
0x016784,0x03E6D8,28.4046,high-risk
0x0AD4C0,0x0410C0,145.5821,high-risk
0x058257,0x085404,69.8816,high-risk
0x0D786D,0x09FE8D,83.763,high-risk
0x0D1EA7,0x07F31E,119.538,high-risk
0x09B8F8,0x0A6537,117.8602,high-risk
0x0E080F,0x0D3842,147.0336,high-risk
0x023C15,0x02071C,135.8943,high-risk
0x07180C,0x038687,125.4023,high-risk
0x00C377,0x0099D9,75.5433,high-risk
0x0F399A,0x0730E1,37.1,high-risk
0x0B0BC3,0x0348B6,142.7337,high-risk
0x08424C,0x010741,45.4946,high-risk
0x0050A7,0x030585,89.1648,high-risk
0x0BDD27,0x0BB230,113.9492,high-risk
0x006B25,0x09D283,141.2238,high-risk
0x01740A,0x052A04,32.0633,high-risk
0x015269,0x095163,28.361,high-risk
0x09676D,0x0BA481,51.6916,high-risk
0x0A6F6F,0x0131B7,65.0449,high-risk
0x056A0C,0x032F6E,108.506,high-risk
0x02C29E,0x0AABC0,140.5091,high-risk
0x0D1AE8,0x01862E,140.6307,high-risk
0x0EAA86,0x061473,138.3138,high-risk
0x07F760,0x0A7B21,80.3455,high-risk
0x05FD83,0x028DC7,77.413,high-risk
0x0616D6,0x00BF0A,51.6763,high-risk
0x006C92,0x093A79,103.5643,high-risk
0x0927CD,0x06C14B,63.9823,high-risk
0x096A91,0x0D091E,117.0898,high-risk
0x07C8AB,0x042FDD,99.2618,high-risk
0x0C9026,0x051127,85.4511,high-risk
0x00E662,0x0A7DE1,30.7449,high-risk
0x0482B6,0x07FB0B,70.0195,high-risk
0x068786,0x0118B7,62.5874,high-risk
0x0CB15D,0x0945BE,88.5741,high-risk
0x0650A7,0x0ABCB0,87.2741,high-risk
0x0908C9,0x00A06D,67.9944,high-risk
0x0EF92C,0x08D2D1,61.7444,high-risk
0x09422C,0x082255,148.0153,high-risk
0x0D3E29,0x00C32E,67.2476,high-risk
0x048108,0x035F2F,52.5715,high-risk
0x04C752,0x0EF2D7,76.2682,high-risk
0x0A1819,0x0095A9,112.5621,high-risk
0x0C7A1E,0x0307E2,91.1226,high-risk
0x02168D,0x0DB50F,39.5297,high-risk
0x09F783,0x0BB4B7,114.483,high-risk
0x0DA4F1,0x04AC83,51.7389,high-risk
0x01B823,0x07D247,127.364,high-risk
0x094D63,0x0C92C7,75.4455,high-risk
0x0139DB,0x09FD97,44.4484,high-risk
0x0EF203,0x0CFAC1,55.8192,high-risk
0x0330C1,0x03B4F6,136.4777,high-risk
0x0BA5E7,0x0AF12A,75.3478,high-risk
0x086662,0x0967F0,55.1062,high-risk
0x0B2B0B,0x06B07B,134.3823,high-risk
0x095F9A,0x00B06D,55.9993,high-risk
0x0D2FB0,0x02CFE8,104.3629,high-risk
0x0210DA,0x025726,106.3746,high-risk
0x019A74,0x0F0244,127.8334,high-risk
0x080BDB,0x000E1A,28.6055,high-risk
0x06DAAE,0x0AC0E9,100.8698,high-risk
0x0BC059,0x03EEC0,89.8392,high-risk
0x079B09,0x031F7C,84.1281,high-risk
0x0BE5CE,0x0C7F1E,146.6007,high-risk
0x099B4B,0x04DC99,126.5611,high-risk
0x02AD53,0x0E1480,122.1646,high-risk
0x083B64,0x06E350,71.0896,high-risk
0x0CA580,0x0D3CF1,149.1052,high-risk
0x040841,0x0B6094,138.0701,high-risk
0x03B4F1,0x08F6AE,36.4651,high-risk
0x000B71,0x056685,45.7171,high-risk
0x08151C,0x02505E,147.7076,high-risk
0x037B2B,0x064A3C,116.2129,high-risk
0x0C4D02,0x0DA66C,82.1629,high-risk
0x00159F,0x0F086B,66.2047,high-risk
0x09A780,0x006CD9,72.8497,high-risk
0x09EC15,0x032E34,85.0365,high-risk
0x00FED4,0x0C02C3,120.0934,high-risk
0x074642,0x0682D3,84.2463,high-risk
0x00501B,0x0E3EBF,117.6156,high-risk
0x0E2563,0x0D7F6C,73.4232,high-risk
0x0D98ED,0x0E8678,122.792,high-risk
0x045FE6,0x048CC6,78.3187,high-risk
0x0DFA36,0x0EEBF2,131.9352,high-risk
0x0C024C,0x08CE6B,91.202,high-risk
0x08D39A,0x0F0818,135.3787,high-risk
0x016406,0x0C0A89,94.1947,high-risk
0x055788,0x02B038,104.0013,high-risk
0x08861B,0x06491E,71.8116,high-risk
0x0B7CBA,0x089533,34.5832,high-risk
0x0399D1,0x01AF6E,27.7803,high-risk
0x058BF9,0x0E73C3,138.8788,high-risk
0x06A7F5,0x08B9DA,137.5269,high-risk
0x0140BB,0x0CA8F5,140.6874,high-risk
0x0A847E,0x0A3774,38.8142,high-risk
0x0AD369,0x086BC2,52.925,high-risk
0x0CD84C,0x006879,92.3771,high-risk
0x0EC4B4,0x06031C,92.8247,high-risk
0x05D0FB,0x048490,59.8309,high-risk
0x041DE5,0x00DCCB,93.7058,high-risk
0x0B01AE,0x096689,26.6361,high-risk
0x00B59F,0x0BB9F2,58.7473,high-risk
0x02B964,0x02CBF8,147.1459,high-risk
0x0688F5,0x0BD9EA,58.0993,high-risk
0x0B34FC,0x049B29,114.5162,high-risk
0x036631,0x0A4781,69.1404,high-risk
0x0769A4,0x0AEADF,99.8858,high-risk
0x023C01,0x059D82,107.7134,high-risk
0x06F6F2,0x0CFD47,94.489,high-risk
